meter_id,location,violation_description,fine_amount,counts,revenue,latitude,longitude,meter_type,policy_complexity,rate_type,park_limit
WSV10,11400 SAN VICENTE BL,METER EXPIRED,63.0,58,3654.0,34.051990999999994,-118.460394,Single-Space,13,FLAT,2.0
WSV10,11454 SAN VICENTE BL,METER EXPIRED,63.0,11,693.0,34.051990999999994,-118.460394,Single-Space,13,FLAT,2.0
MM9,701 STANLEY AV S,METER EXPIRED,63.0,58,3654.0,34.062043,-118.356148,Single-Space,13,FLAT,2.0
MM9,709 STANLEY AV S,METER EXPIRED,63.0,15,945.0,34.062043,-118.356148,Single-Space,13,FLAT,2.0
LT574,100 CENTRAL AV,METER EXPIRED,63.0,58,3654.0,34.048108,-118.239206,Single-Space,13,TOD,2.0
HO891,6100 SELMA AV,METER EXPIRED,63.0,58,3654.0,34.099756,-118.323373,Single-Space,41,TOD,2.0
EN1028A,4500 SHERMAN OAKS AV,METER EXPIRED,63.0,58,3654.0,34.153575,-118.46898,Single-Space,13,FLAT,2.0
PR29,8701 PICO BL W,METER EXPIRED,63.0,58,3654.0,34.054751,-118.383074,Single-Space,38,FLAT,1.0
PR29,8765 PICO BL W,METER EXPIRED,63.0,33,2079.0,34.054751,-118.383074,Single-Space,38,FLAT,1.0
SO733,4501 VAN NUYS BL,METER EXPIRED,63.0,58,3654.0,34.154507,-118.448837,Single-Space,13,FLAT,2.0
PR388,1201 SMITHWOOD DR,METER EXPIRED,63.0,58,3654.0,34.055452,-118.396952,Single-Space,13,FLAT,2.0
PR388,1263 SMITHWOOD DR,METER EXPIRED,63.0,13,819.0,34.055452,-118.396952,Single-Space,13,FLAT,2.0
SC536,11401 VENTURA BL,METER EXPIRED,63.0,58,3654.0,34.139664,-118.38072,Single-Space,13,FLAT,2.0
MM337,701 OGDEN DR S,METER EXPIRED,63.0,58,3654.0,34.062493,-118.35954,Single-Space,13,FLAT,2.0
MM337,701 OGDEN DR S,OUTSIDE LINES/METER,58.0,11,638.0,34.062493,-118.35954,Single-Space,13,FLAT,2.0
MM4,700 SPAULDING AV S,METER EXPIRED,63.0,58,3654.0,34.061906,-118.357855,Single-Space,13,FLAT,2.0
SC608,12501 VENTURA BL,METER EXPIRED,63.0,58,3654.0,34.142903000000004,-118.406057,Single-Space,13,JUMP,0.16666666666666666
SC604,12500 VENTURA BL,METER EXPIRED,63.0,58,3654.0,34.14266,-118.405865,Single-Space,13,FLAT,2.0
WV252,10900 LE CONTE AV,METER EXPIRED,63.0,58,3654.0,34.063590000000005,-118.445887,Single-Space,25,FLAT,2.0
VW1377,601 BERENDO ST S,METER EXPIRED,63.0,58,3654.0,34.060977,-118.294224,Single-Space,13,FLAT,2.0
GA127,3200 GLENDALE BL,METER EXPIRED,63.0,58,3654.0,34.117906,-118.260669,Single-Space,13,FLAT,1.0
GA127,3216 GLENDALE BL,METER EXPIRED,63.0,26,1638.0,34.117906,-118.260669,Single-Space,13,FLAT,1.0
GA127,3214 GLENDALE BL,METER EXPIRED,63.0,24,1512.0,34.117906,-118.260669,Single-Space,13,FLAT,1.0
GA127,3218 GLENDALE BL,METER EXPIRED,63.0,17,1071.0,34.117906,-118.260669,Single-Space,13,FLAT,1.0
BR21A,11601 SAN VICENTE BL,METER EXPIRED,63.0,58,3654.0,34.054041999999995,-118.464023,Single-Space,25,FLAT,1.0
BR21A,BR21A N/S SAN VICENTE BL,METER EXPIRED,63.0,48,3024.0,34.054041999999995,-118.464023,Single-Space,25,FLAT,1.0
GA132,3500 LARGA AV,METER EXPIRED,63.0,58,3654.0,34.118007,-118.260286,Single-Space,13,FLAT,2.0
WSV273,1201 BARRINGTON AV S,METER EXPIRED,63.0,58,3654.0,34.049073,-118.460771,Single-Space,13,FLAT,2.0
OS567,11701 PICO BL W,METER EXPIRED,63.0,58,3654.0,34.03126,-118.446649,Single-Space,13,FLAT,1.0
OS567,11741 PICO BL W,METER EXPIRED,63.0,13,819.0,34.03126,-118.446649,Single-Space,13,FLAT,1.0
C1230,900 30TH ST W,METER EXPIRED,63.0,58,3654.0,34.026699,-118.282074,Single-Space,13,FLAT,4.0
MM354,701 SPAULDING AV S,METER EXPIRED,63.0,58,3654.0,34.062104,-118.357968,Single-Space,13,FLAT,2.0
MM354,709 SPAULDING AV S,METER EXPIRED,63.0,20,1260.0,34.062104,-118.357968,Single-Space,13,FLAT,2.0
CB3360,629 9TH ST E,METER EXPIRED,63.0,58,3654.0,34.037631,-118.250558,Single-Space,38,TOD,2.0
CB3360,601 9TH ST E,METER EXPIRED,63.0,12,756.0,34.037631,-118.250558,Single-Space,38,TOD,2.0
VN884,14401 SYLVAN ST,METER EXPIRED,63.0,58,3654.0,34.18473400000001,-118.446819,Single-Space,13,TOD,2.0
BF194A,7500 MELROSE AV,METER EXPIRED,63.0,58,3654.0,34.083565,-118.353754,Single-Space,25,FLAT,2.0
LM624A,101 LA BREA AV N,METER EXPIRED,63.0,58,3654.0,34.074431,-118.344157,Single-Space,68,FLAT,2.0
LM624A,131 LA BREA AV N,METER EXPIRED,63.0,31,1953.0,34.074431,-118.344157,Single-Space,68,FLAT,2.0
VN680,14301 DELANO ST,METER EXPIRED,63.0,58,3654.0,34.182745000000004,-118.444754,Single-Space,13,JUMP,0.16666666666666666
CB3341,100 9TH ST W,METER EXPIRED,63.0,58,3654.0,34.04179,-118.255377,Single-Space,63,FLAT,2.0
CB3341,104 9TH ST W,METER EXPIRED,63.0,21,1323.0,34.04179,-118.255377,Single-Space,63,FLAT,2.0
TZ622,5501 YOLANDA AV,METER EXPIRED,63.0,58,3654.0,34.171017,-118.540788,Single-Space,13,FLAT,2.0
WH603,21700 VENTURA BL,METER EXPIRED,63.0,58,3654.0,34.168255,-118.601833,Single-Space,38,FLAT,1.0
WH603,21732 VENTURA BL,METER EXPIRED,63.0,12,756.0,34.168255,-118.601833,Single-Space,38,FLAT,1.0
ED224,700 12TH ST E,METER EXPIRED,63.0,58,3654.0,34.033272,-118.252604,Single-Space,13,TOD,2.0
ED224,726 12TH ST E,METER EXPIRED,63.0,20,1260.0,34.033272,-118.252604,Single-Space,13,TOD,2.0
ED224,720 12TH ST E,METER EXPIRED,63.0,16,1008.0,34.033272,-118.252604,Single-Space,13,TOD,2.0
SW314A,5600 MELROSE AV,METER EXPIRED,63.0,58,3654.0,34.083416,-118.323335,Single-Space,45,FLAT,1.0
PM186,3801 CARDIFF AV,METER EXPIRED,63.0,58,3654.0,34.024574,-118.395799,Single-Space,13,FLAT,1.0
SC277,11700 VENTURA BL,METER EXPIRED,63.0,58,3654.0,34.141725,-118.388953,Single-Space,13,FLAT,2.0
VW312,600 NEW HAMPSHIRE AV S,METER EXPIRED,63.0,58,3654.0,34.062619,-118.292843,Single-Space,13,FLAT,2.0
LT31,244 SAN PEDRO ST S,METER EXPIRED,63.0,58,3654.0,34.047786,-118.242196,Single-Space,13,TOD,2.0
LT31,200 SAN PEDRO ST S,METER EXPIRED,63.0,31,1953.0,34.047786,-118.242196,Single-Space,13,TOD,2.0
LT31,1887 SAN PEDRO ST S,METER EXPIRED,63.0,24,1512.0,34.047786,-118.242196,Single-Space,13,TOD,2.0
LT303A,300 WALL ST S,METER EXPIRED,63.0,58,3654.0,34.046622,-118.244495,Single-Space,36,TOD,2.0
LT303A,300 WALL ST S,OUTSIDE LINES/METER,58.0,24,1392.0,34.046622,-118.244495,Single-Space,36,TOD,2.0
LT303A,350 WALL ST S,METER EXPIRED,63.0,18,1134.0,34.046622,-118.244495,Single-Space,36,TOD,2.0
LT303A,340 WALL ST S,METER EXPIRED,63.0,16,1008.0,34.046622,-118.244495,Single-Space,36,TOD,2.0
SC356,11500 VENTURA BL,METER EXPIRED,63.0,58,3654.0,34.139962,-118.384177,Single-Space,13,FLAT,2.0
NH591,4901 LANKERSHIM BL,METER EXPIRED,63.0,58,3654.0,34.160616,-118.372178,Single-Space,13,FLAT,2.0
TZ128,18501 VENTURA BL,METER EXPIRED,63.0,58,3654.0,34.169645,-118.53786399999998,Single-Space,13,FLAT,2.0
TZ128,18555 VENTURA BL,METER EXPIRED,63.0,14,882.0,34.169645,-118.53786399999998,Single-Space,13,FLAT,2.0
LT297A,401 3RD ST E,METER EXPIRED,63.0,58,3654.0,34.047268,-118.242162,Single-Space,13,TOD,2.0
NH493,11201 MAGNOLIA BL,METER EXPIRED,63.0,58,3654.0,34.165,-118.375517,Single-Space,13,FLAT,0.5
WH370,22801 VENTURA BL,METER EXPIRED,63.0,57,3591.0,34.165566,-118.625199,Single-Space,13,FLAT,2.0
GA117,3500 GARDEN AV,METER EXPIRED,63.0,57,3591.0,34.117331,-118.261016,Single-Space,13,FLAT,2.0
ED246,800 12TH ST E,METER EXPIRED,63.0,57,3591.0,34.032213,-118.250385,Single-Space,13,TOD,2.0
P200,900 MONUMENT ST,METER EXPIRED,63.0,57,3591.0,34.046228,-118.523975,Single-Space,13,FLAT,0.25
P200,970 MONUMENT ST,METER EXPIRED,63.0,13,819.0,34.046228,-118.523975,Single-Space,13,FLAT,0.25
WV594,1000 HILGARD AV,METER EXPIRED,63.0,57,3591.0,34.060953999999995,-118.441643,Single-Space,25,TOD,2.0
LM624,101 LA BREA AV N,METER EXPIRED,63.0,57,3591.0,34.074586,-118.344157,Single-Space,68,FLAT,2.0
LM624,135 LA BREA AV N,METER EXPIRED,63.0,48,3024.0,34.074586,-118.344157,Single-Space,68,FLAT,2.0
VN517,6201 VAN NUYS BL,METER EXPIRED,63.0,57,3591.0,34.183309,-118.448863,Single-Space,13,FLAT,0.5
VN517,6221 VAN NUYS BL,METER EXPIRED,63.0,16,1008.0,34.183309,-118.448863,Single-Space,13,FLAT,0.5
BR184,900 BARRINGTON AV S,METER EXPIRED,63.0,57,3591.0,34.052978,-118.464747,Single-Space,61,FLAT,2.0
WU68,401 BIXEL ST S,METER EXPIRED,63.0,57,3591.0,34.056535,-118.260537,Single-Space,13,FLAT,1.0
SS66,1501 BUTLER AV,METER EXPIRED,63.0,57,3591.0,34.045891999999995,-118.452321,Single-Space,13,FLAT,0.25
UC32,3701 CAHUENGA BL,METER EXPIRED,63.0,57,3591.0,34.135113,-118.361494,Single-Space,13,FLAT,1.0
MM339,701 OGDEN DR S,METER EXPIRED,63.0,57,3591.0,34.062375,-118.359601,Single-Space,13,FLAT,2.0
MM339,705 OGDEN DR S,METER EXPIRED,63.0,14,882.0,34.062375,-118.359601,Single-Space,13,FLAT,2.0
BF182,7500 MELROSE AV,METER EXPIRED,63.0,57,3591.0,34.083582,-118.354561,Single-Space,25,FLAT,2.0
SC473,11101 VENTURA BL,METER EXPIRED,63.0,57,3591.0,34.141172999999995,-118.371819,Single-Space,13,FLAT,2.0
MV244,12006 VENICE BL,METER EXPIRED,63.0,57,3591.0,34.005793,-118.42933,Single-Space,13,FLAT,2.0
MV244,12000 VENICE BL,METER EXPIRED,63.0,46,2898.0,34.005793,-118.42933,Single-Space,13,FLAT,2.0
MV244,12006 VENICE BL,OUTSIDE LINES/METER,58.0,13,754.0,34.005793,-118.42933,Single-Space,13,FLAT,2.0
UC30,3701 CAHUENGA BL,METER EXPIRED,63.0,57,3591.0,34.135213,-118.361589,Single-Space,13,FLAT,1.0
CB3322,300 9TH ST W,METER EXPIRED,63.0,57,3591.0,34.043246,-118.257603,Single-Space,63,TOD,2.0
CB3322,320 9TH ST W,METER EXPIRED,63.0,13,819.0,34.043246,-118.257603,Single-Space,63,TOD,2.0
SV356,6201 SUNSET BL,METER EXPIRED,63.0,57,3591.0,34.098118,-118.325908,Single-Space,68,TOD,2.0
LT80,120 SAN PEDRO ST S,METER EXPIRED,63.0,57,3591.0,34.049638,-118.241349,Single-Space,13,TOD,2.0
LT80,100 SAN PEDRO ST S,METER EXPIRED,63.0,32,2016.0,34.049638,-118.241349,Single-Space,13,TOD,2.0
LT80,1887 SAN PEDRO ST S,METER EXPIRED,63.0,22,1386.0,34.049638,-118.241349,Single-Space,13,TOD,2.0
C379C,3701 FLOWER ST,METER EXPIRED,63.0,57,3591.0,34.016731,-118.282047,Single-Space,13,FLAT,2.0
CB1472,1201 HOPE ST S,METER EXPIRED,63.0,57,3591.0,34.039801000000004,-118.265462,Single-Space,13,TOD,4.0
CB1472,1241 HOPE ST S,METER EXPIRED,63.0,12,756.0,34.039801000000004,-118.265462,Single-Space,13,TOD,4.0
WW866A,600 ARDMORE AV S,METER EXPIRED,63.0,57,3591.0,34.063349,-118.30153,Single-Space,13,FLAT,2.0
SO787,4200 COLBATH AV,METER EXPIRED,63.0,57,3591.0,34.148543,-118.436027,Single-Space,13,FLAT,2.0
CB4370,600 SPRING ST S,METER EXPIRED,63.0,57,3591.0,34.045394,-118.251374,Single-Space,100,TOD,2.0
CB4370,600 SPRING ST S,OUTSIDE LINES/METER,58.0,16,928.0,34.045394,-118.251374,Single-Space,100,TOD,2.0
WH378,22901 VENTURA BL,METER EXPIRED,63.0,57,3591.0,34.165315,-118.625997,Single-Space,13,FLAT,2.0
WH378,22919 VENTURA BL,METER EXPIRED,63.0,11,693.0,34.165315,-118.625997,Single-Space,13,FLAT,2.0
VW1440,500 WESTMORELAND AV S,METER EXPIRED,63.0,57,3591.0,34.064693,-118.288351,Single-Space,13,FLAT,2.0
SO394,14300 VENTURA BL,METER EXPIRED,63.0,57,3591.0,34.15018,-118.444916,Single-Space,13,FLAT,2.0
LT276,201 CENTRAL AVE S,METER EXPIRED,63.0,57,3591.0,34.046813,-118.239592,Single-Space,13,TOD,2.0
LT276,223 CENTRAL AVE S,METER EXPIRED,63.0,35,2205.0,34.046813,-118.239592,Single-Space,13,TOD,2.0
LT276,631 CENTRAL AVE S,METER EXPIRED,63.0,30,1890.0,34.046813,-118.239592,Single-Space,13,TOD,2.0
LT276,221 CENTRAL AVE S,METER EXPIRED,63.0,11,693.0,34.046813,-118.239592,Single-Space,13,TOD,2.0
UC41,3601 CAHUENGA BL,METER EXPIRED,63.0,57,3591.0,34.134485,-118.360094,Single-Space,13,FLAT,4.0
UC41,3625 CAHUENGA BL,METER EXPIRED,63.0,13,819.0,34.134485,-118.360094,Single-Space,13,FLAT,4.0
BF206,7501 MELROSE AV,METER EXPIRED,63.0,57,3591.0,34.083731,-118.353905,Single-Space,25,FLAT,2.0
CB3058,319 4TH ST E,METER EXPIRED,63.0,57,3591.0,34.046255,-118.244004,Single-Space,57,TOD,2.0
CB3058,301 4TH ST E,METER EXPIRED,63.0,17,1071.0,34.046255,-118.244004,Single-Space,57,TOD,2.0
VN727,6300 SYLMAR AV,METER EXPIRED,63.0,57,3591.0,34.185848,-118.446463,Single-Space,13,FLAT,2.0
VN727,6354 SYLMAR AV,METER EXPIRED,63.0,27,1701.0,34.185848,-118.446463,Single-Space,13,FLAT,2.0
MV190,12200 PACIFIC AV,METER EXPIRED,63.0,57,3591.0,34.00375,-118.430738,Single-Space,13,FLAT,1.0
BF685,8200 MELROSE AV,METER EXPIRED,63.0,57,3591.0,34.083619,-118.36821100000002,Single-Space,25,FLAT,2.0
SW315,5600 MELROSE AV,METER EXPIRED,63.0,57,3591.0,34.083417,-118.323242,Single-Space,45,FLAT,1.0
HO286,1501 VINE ST,METER EXPIRED,63.0,57,3591.0,34.098532,-118.326784,Single-Space,41,TOD,2.0
MM105,701 DUNSMUIR AV,METER EXPIRED,63.0,57,3591.0,34.06152,-118.348633,Single-Space,13,FLAT,2.0
MM105,725 DUNSMUIR AV,METER EXPIRED,63.0,17,1071.0,34.06152,-118.348633,Single-Space,13,FLAT,2.0
OS259,11201 LA GRANGE AV,METER EXPIRED,63.0,57,3591.0,34.041146999999995,-118.443544,Single-Space,13,FLAT,2.0
MM93,701 BURNSIDE AV,METER EXPIRED,63.0,57,3591.0,34.061643,-118.349746,Single-Space,13,FLAT,2.0
MM93,725 BURNSIDE AV,METER EXPIRED,63.0,22,1386.0,34.061643,-118.349746,Single-Space,13,FLAT,2.0
MM93,715 BURNSIDE AV,METER EXPIRED,63.0,11,693.0,34.061643,-118.349746,Single-Space,13,FLAT,2.0
CB3842,800 SANTEE ST S,METER EXPIRED,63.0,57,3591.0,34.040440000000004,-118.25273500000002,Single-Space,13,TOD,2.0
CB3842,840 SANTEE ST S,METER EXPIRED,63.0,39,2457.0,34.040440000000004,-118.25273500000002,Single-Space,13,TOD,2.0
LT277,201 CENTRAL AVE S,METER EXPIRED,63.0,57,3591.0,34.046644,-118.239612,Single-Space,13,TOD,2.0
LT277,631 CENTRAL AVE S,METER EXPIRED,63.0,36,2268.0,34.046644,-118.239612,Single-Space,13,TOD,2.0
LT277,223 CENTRAL AVE S,METER EXPIRED,63.0,23,1449.0,34.046644,-118.239612,Single-Space,13,TOD,2.0
LT277,221 CENTRAL AVE S,METER EXPIRED,63.0,13,819.0,34.046644,-118.239612,Single-Space,13,TOD,2.0
NH393,11201 WEDDINGTON ST,METER EXPIRED,63.0,57,3591.0,34.167053,-118.377101,Single-Space,13,FLAT,4.0
BH3,2613 CESAR E CHAVEZ AV E,METER EXPIRED,63.0,57,3591.0,34.045576000000004,-118.20478,Single-Space,13,FLAT,1.0
BH3,2601 CESAR E CHAVEZ AV E,METER EXPIRED,63.0,26,1638.0,34.045576000000004,-118.20478,Single-Space,13,FLAT,1.0
SW314,5600 MELROSE AV,METER EXPIRED,63.0,57,3591.0,34.083416,-118.323398,Single-Space,45,FLAT,1.0
SA121,1700 SUNSET BL,METER EXPIRED,63.0,57,3591.0,34.077349,-118.258983,Single-Space,13,FLAT,2.0
SA121,1716 SUNSET BL,METER EXPIRED,63.0,44,2772.0,34.077349,-118.258983,Single-Space,13,FLAT,2.0
WW2704,3501 7TH ST W,METER EXPIRED,63.0,57,3591.0,34.059796,-118.303285,Single-Space,13,FLAT,2.0
WV240,900 BROXTON AVE,METER EXPIRED,63.0,57,3591.0,34.063056,-118.446944,Single-Space,41,FLAT,2.0
WV581,10801 LE CONTE AV,METER EXPIRED,63.0,57,3591.0,34.064033,-118.441771,Single-Space,25,TOD,2.0
WW2705,3501 7TH ST W,METER EXPIRED,63.0,57,3591.0,34.059796,-118.303352,Single-Space,13,FLAT,2.0
BF204,7501 MELROSE AV,METER EXPIRED,63.0,57,3591.0,34.083727,-118.353755,Single-Space,25,FLAT,2.0
BF204,7513 MELROSE AV,METER EXPIRED,63.0,17,1071.0,34.083727,-118.353755,Single-Space,25,FLAT,2.0
SO405,14200 VENTURA BL,METER EXPIRED,63.0,57,3591.0,34.149951,-118.443441,Single-Space,13,FLAT,2.0
SO939,13601 VENTURA BL,METER EXPIRED,63.0,57,3591.0,34.147985,-118.430354,Single-Space,13,FLAT,2.0
AE326,500 TEMPLE ST E,METER EXPIRED,63.0,57,3591.0,34.050226,-118.234166,Single-Space,13,FLAT,2.0
AE326,520 TEMPLE ST E,METER EXPIRED,63.0,34,2142.0,34.050226,-118.234166,Single-Space,13,FLAT,2.0
MD898,1201 CUMMINGS ST N,METER EXPIRED,63.0,57,3591.0,34.058857,-118.205667,Single-Space,13,FLAT,4.0
W11,6200 98TH ST,METER EXPIRED,63.0,57,3591.0,33.94727,-118.39431,Single-Space,12,FLAT,2.0
BH243,301 FICKETT ST N,METER EXPIRED,63.0,57,3591.0,34.04547,-118.205523,Single-Space,13,FLAT,2.0
WP168,3001 SANBORN AV,METER EXPIRED,63.0,57,3591.0,33.980808,-118.464374,Single-Space,11,FLAT,2.0
LT35,244 SAN PEDRO ST S,METER EXPIRED,63.0,57,3591.0,34.048037,-118.242104,Single-Space,13,TOD,2.0
LT35,200 SAN PEDRO ST S,METER EXPIRED,63.0,47,2961.0,34.048037,-118.242104,Single-Space,13,TOD,2.0
LT35,1887 SAN PEDRO ST S,METER EXPIRED,63.0,15,945.0,34.048037,-118.242104,Single-Space,13,TOD,2.0
CB637,936 WALL ST S,METER EXPIRED,63.0,57,3591.0,34.037797,-118.252782,Single-Space,13,TOD,2.0
CB637,900 WALL ST S,METER EXPIRED,63.0,50,3150.0,34.037797,-118.252782,Single-Space,13,TOD,2.0
CB372,1400 MAIN ST S,METER EXPIRED,63.0,57,3591.0,34.035099,-118.261229,Single-Space,13,TOD,2.0
CB372,1408 MAIN ST S,METER EXPIRED,63.0,34,2142.0,34.035099,-118.261229,Single-Space,13,TOD,2.0
CB372,1402 MAIN ST S,METER EXPIRED,63.0,13,819.0,34.035099,-118.261229,Single-Space,13,TOD,2.0
WW555,650 KINGSLEY DR S,METER EXPIRED,63.0,57,3591.0,34.060468,-118.303013,Single-Space,13,FLAT,2.0
WW555,650 KINGSLEY DR S,METER EXPIRED,63.0,57,3591.0,34.060468,-118.303013,Single-Space,13,FLAT,2.0
YO8,5125 YORK BL,METER EXPIRED,63.0,57,3591.0,34.120979,-118.203838,Single-Space,13,FLAT,1.0
YO8,5101 YORK BL,METER EXPIRED,63.0,35,2205.0,34.120979,-118.203838,Single-Space,13,FLAT,1.0
YO8,5125 YORK BL E,METER EXPIRED,63.0,17,1071.0,34.120979,-118.203838,Single-Space,13,FLAT,1.0
ED350,901 PICO BLVD E,METER EXPIRED,63.0,57,3591.0,34.031176,-118.250151,Single-Space,13,FLAT,2.0
RS85,9001 GIBSON ST,METER EXPIRED,63.0,57,3591.0,34.037647,-118.388836,Single-Space,13,FLAT,2.0
SC602,12500 VENTURA BL,METER EXPIRED,63.0,57,3591.0,34.142703999999995,-118.406099,Single-Space,13,FLAT,2.0
SV550,1500 EL CENTRO AV,METER EXPIRED,63.0,57,3591.0,34.099093,-118.32367,Single-Space,25,FLAT,2.0
BF160,7600 MELROSE AV,METER EXPIRED,63.0,57,3591.0,34.083632,-118.356881,Single-Space,25,FLAT,2.0
WP171,3101 THE GRAND CL,METER EXPIRED,63.0,57,3591.0,33.980076000000004,-118.464587,Single-Space,13,FLAT,2.0
WP171,3101 STRONG S DR,METER EXPIRED,63.0,35,2205.0,33.980076000000004,-118.464587,Single-Space,13,FLAT,2.0
PR717C,1400 CANFIELD AV,METER EXPIRED,63.0,57,3591.0,34.054990999999994,-118.389355,Single-Space,13,FLAT,1.0
CB3204,200 8TH ST E,METER EXPIRED,63.0,57,3591.0,34.041414,-118.251904,Single-Space,13,FLAT,2.0
CB3204,214 8TH ST E,METER EXPIRED,63.0,26,1638.0,34.041414,-118.251904,Single-Space,13,FLAT,2.0
WS481,1601 SEPULVEDA BL S,METER EXPIRED,63.0,57,3591.0,34.04857,-118.445255,Single-Space,13,FLAT,1.0
CB3132,101 6TH ST E,METER EXPIRED,63.0,57,3591.0,34.045088,-118.249566,Single-Space,64,TOD,2.0
CB1563,1001 MAPLE AVE S,METER EXPIRED,63.0,57,3591.0,34.03803,-118.254432,Single-Space,25,TOD,2.0
CB1563,1015 MAPLE AVE S,METER EXPIRED,63.0,22,1386.0,34.03803,-118.254432,Single-Space,25,TOD,2.0
BH260,1818 1ST ST E,METER EXPIRED,63.0,57,3591.0,34.047111,-118.219114,Single-Space,13,FLAT,0.5
BH260,1800 1ST ST E,METER EXPIRED,63.0,24,1512.0,34.047111,-118.219114,Single-Space,13,FLAT,0.5
BF145H,7801 ROSEWOOD AV,METER EXPIRED,63.0,57,3591.0,34.080241,-118.360987,Single-Space,25,FLAT,2.0
CB64,200 OLYMPIC BLVD E,METER EXPIRED,63.0,57,3591.0,34.039159999999995,-118.255584,Single-Space,25,FLAT,2.0
CB64,210 OLYMPIC BLVD E,METER EXPIRED,63.0,17,1071.0,34.039159999999995,-118.255584,Single-Space,25,FLAT,2.0
BH262,1842 1ST ST E,METER EXPIRED,63.0,57,3591.0,34.046863,-118.21836100000002,Single-Space,13,FLAT,1.0
BH262,1800 1ST ST E,METER EXPIRED,63.0,40,2520.0,34.046863,-118.21836100000002,Single-Space,13,FLAT,1.0
CB4383,700 SPRING ST S,METER EXPIRED,63.0,57,3591.0,34.044023,-118.252653,Single-Space,63,TOD,2.0
CB4383,716 SPRING ST S,METER EXPIRED,63.0,23,1449.0,34.044023,-118.252653,Single-Space,63,TOD,2.0
CB4383,700 SPRING ST S,OUTSIDE LINES/METER,58.0,12,696.0,34.044023,-118.252653,Single-Space,63,TOD,2.0
BF331,8001 MELROSE AV,METER EXPIRED,63.0,57,3591.0,34.083865,-118.364465,Single-Space,25,FLAT,2.0
EN306,4900 GENESTA AV,METER EXPIRED,63.0,57,3591.0,34.160536,-118.503203,Single-Space,13,FLAT,2.0
BH25,2455 CESAR E CHAVEZ AV E,METER EXPIRED,63.0,57,3591.0,34.046138,-118.206057,Single-Space,13,FLAT,1.0
BH25,2401 CESAR E CHAVEZ AV E,METER EXPIRED,63.0,28,1764.0,34.046138,-118.206057,Single-Space,13,FLAT,1.0
HP58,5712 FIGUEROA ST N,METER EXPIRED,63.0,57,3591.0,34.109735,-118.192273,Single-Space,13,FLAT,1.0
HP58,5700 FIGUEROA ST N,METER EXPIRED,63.0,28,1764.0,34.109735,-118.192273,Single-Space,13,FLAT,1.0
SS14,11301 MASSACHUSETTS AV,METER EXPIRED,63.0,57,3591.0,34.046813,-118.449603,Single-Space,13,FLAT,2.0
VM160,900 84TH ST W,METER EXPIRED,63.0,57,3591.0,33.962369,-118.291269,Single-Space,13,FLAT,2.0
VN1002,14401 GILMORE ST,METER EXPIRED,63.0,57,3591.0,34.187712,-118.448075,Single-Space,13,TOD,2.0
VN1002,14441 GILMORE ST,METER EXPIRED,63.0,23,1449.0,34.187712,-118.448075,Single-Space,13,TOD,2.0
VN1002,14445 GILMORE ST,METER EXPIRED,63.0,19,1197.0,34.187712,-118.448075,Single-Space,13,TOD,2.0
OS670,11501 PICO BL W,METER EXPIRED,63.0,57,3591.0,34.033194,-118.442921,Single-Space,13,FLAT,1.0
LT253,200 CENTRAL AVE S,METER EXPIRED,63.0,57,3591.0,34.047164,-118.239306,Single-Space,13,TOD,2.0
LT253,631 CENTRAL AVE S,METER EXPIRED,63.0,19,1197.0,34.047164,-118.239306,Single-Space,13,TOD,2.0
SV549,1500 EL CENTRO AV,METER EXPIRED,63.0,57,3591.0,34.09883,-118.323665,Single-Space,25,FLAT,2.0
SA108B,1800 SUNSET BL,METER EXPIRED,63.0,57,3591.0,34.077613,-118.259589,Single-Space,13,FLAT,2.0
VN681,14301 DELANO ST,METER EXPIRED,63.0,57,3591.0,34.182744,-118.44483,Single-Space,13,JUMP,0.16666666666666666
CB4347,400 SPRING ST,METER EXPIRED,63.0,57,3591.0,34.048006,-118.24894,Single-Space,100,TOD,2.0
CB4347,460 SPRING ST,METER EXPIRED,63.0,11,693.0,34.048006,-118.24894,Single-Space,100,TOD,2.0
SC290A,11701 VENTURA BL,METER EXPIRED,63.0,57,3591.0,34.141989,-118.389024,Single-Space,13,FLAT,2.0
HP44,5612 FIGUEROA ST,METER EXPIRED,63.0,57,3591.0,34.109181,-118.193393,Single-Space,13,FLAT,1.0
HP44,5600 FIGUEROA ST,METER EXPIRED,63.0,44,2772.0,34.109181,-118.193393,Single-Space,13,FLAT,1.0
HP44,5612 FIGUEROA ST N,METER EXPIRED,63.0,33,2079.0,34.109181,-118.193393,Single-Space,13,FLAT,1.0
LT454,600 3RD ST E,METER EXPIRED,63.0,57,3591.0,34.045635,-118.238611,Single-Space,13,TOD,2.0
MM106,701 DUNSMUIR AV,METER EXPIRED,63.0,57,3591.0,34.061392,-118.348682,Single-Space,13,FLAT,2.0
MM106,725 DUNSMUIR AV,METER EXPIRED,63.0,18,1134.0,34.061392,-118.348682,Single-Space,13,FLAT,2.0
AE381,700 TEMPLE ST E,METER EXPIRED,63.0,57,3591.0,34.050073,-118.232861,Single-Space,13,FLAT,2.0
CB3151,600 HOPE ST S,METER EXPIRED,63.0,57,3591.0,34.048426,-118.25716,Single-Space,13,TOD,2.0
CB3151,650 HOPE ST S,METER EXPIRED,63.0,25,1575.0,34.048426,-118.25716,Single-Space,13,TOD,2.0
